Heparin-binding	-2.18860802068101e-06
Acetylation	-2.18639954122e-06
Dipeptidase	-2.16409167812447e-06
Cobalt	-2.16056399103995e-06
Repeat	-2.10012799613415e-06
Antiport	-2.09295544310031e-06
Vacuole	-2.08561872673215e-06
Chromosome	-2.02999308725899e-05
Translation regulation	-2.02469478485335e-05
Serine biosynthesis	-1.96900479286257e-06
Triplet repeat expansion	-1.94693110987663e-06
SH3 domain	-1.8794207962252e-06
Direct protein sequencing	-1.85661721175692e-05
Signal transduction inhibitor	-1.72983756780798e-05
Fertilization	-1.58833738545098e-05
V64	-1.58251432215224e-06
V65	-1.56551343630934e-06
V63	-1.55541483498613e-06
Wnt signaling pathway	-1.55074293002844e-05
Porphyrin biosynthesis	-1.52676690889462e-05
Sexual differentiation	-1.51535225025056e-05
V62	-1.49698524983076e-06
V60	-1.48925495082263e-06
Ligand-gated ion channel	-1.48663676322175e-05
V57	-1.48476628560111e-06
Protein transport	-1.48165242088679e-05
Guanine-nucleotide releasing factor	-1.47867741439637e-05
V61	-1.46708243155195e-06
V58	-1.46491106611145e-06
Schiff base	-1.46181573433914e-05
V56	-1.46055810313287e-06
Kinetochore	-1.45427024519916e-05
Glycation	-1.45284430445005e-05
V53	-1.4358015726972e-06
V55	-1.42969290699524e-06
V52	-1.42797233980744e-06
Neuropeptide	-1.42416094895764e-05
Aminotransferase	-1.42376229433821e-05
V51	-1.41300635248156e-06
V50	-1.38931135162245e-06
V42	-1.37096828378026e-06
Telomere	-1.36084793900457e-05
V31	-1.34751796896491e-06
Autophagy	-1.34172221119052e-05
Exocytosis	-1.33943288470764e-05
V34	-1.33829871023697e-06
V43	-1.33743125867543e-06
V48	-1.33117725092651e-06
V45	-1.32330208641595e-06
V44	-1.31914794737559e-06
V32	-1.31865714111713e-06
V49	-1.31097220688525e-06
V38	-1.30822722819676e-06
V36	-1.30220654477158e-06
Iron	-1.28584815717347e-05
V37	-1.27846218474411e-06
cGMP	-1.24112248944098e-05
V30	-1.19868896552826e-06
Glycosyltransferase	-1.11031616593215e-05
Laminin EGF-like domain	-1.08815336458588e-05
Lactation	-1.08226008678015e-05
Asparagine biosynthesis	-1.07131951021314e-05
Defensin	-1.04572384829021e-05
Vision	-1.01570317864938e-05
Taste	-1.01362273643271e-05
Primosome	-1.00526787571698e-05
Polymorphism	-0.0129899196560558
Bait region	-0.0118672239618272
Chromatin regulator	-0.0112878781714482
Glycolysis	-0.0106763349493384
Pyridoxal phosphate	-0.0100123462320284
Zymogen	-0.00858488802911486
Acute phase	-0.00831112477677149
Intermediate filament	-0.00759606488887345
DNA recombination	-0.00706662827790211
Vasoactive	-0.00657300963758124
Lipid droplet	-0.00589672254281539
Cytoplasmic vesicle	-0.00558605206984929
Serine/threonine-protein kinase	-0.00532384285945478
Growth arrest	-0.0050551137193511
Membrane	-0.00471245969966345
Chloride channel	-0.00454751927560761
Iron storage	-0.00446227812488238
Hemostasis	-0.00411810570519909
mRNA splicing	-0.0038006353101494
Transcription termination	-0.00378678573748682
Sugar transport	-0.00352416358027816
Serine protease inhibitor	-0.00345533332402361
Inflammatory response	-0.00333545467316575
Innate immunity	-0.00316514660221251
LTQ	-0.00309588914790811
Lipid transport	-0.00299159506861472
Lipoyl	-0.00289260430751359
Alternative splicing	-0.00287280551961342
3D-structure	-0.00262197266500204
Isomerase	-0.00259085885352582
Cobalt transport	-0.00257602620261077
Redox-active center	-0.00235137643916791
Cytoskeleton	-0.00228523296517472
Purine salvage	-0.00215638439396635
Glycerol metabolism	-0.00207418446578018
Molybdenum	-0.001999100475265
Transposable element	-0.00193230650485429
Protein biosynthesis	-0.00190506360382851
Host cell receptor for virus entry	-0.00184854471755995
Detoxification	-0.00182891344888185
Palmitate	-0.0018252038904458
Postsynaptic cell membrane	-0.00179605281227352
Histidine biosynthesis	-0.00172350390470414
Proteasome	-0.00170887550454652
Serine protease homolog	-0.00170038523504322
Nucleotide biosynthesis	-0.00169898245786685
Behavior	-0.00164632999858523
Magnesium	-0.00161029601168703
Glutathionylation	-0.00156698601904273
Myosin	-0.00153464575467721
Allosteric enzyme	-0.00151603668939914
Erythrocyte maturation	-0.00148115310215513
Lipid degradation	-0.0014602819624326
Gonadal differentiation	-0.00145133696797921
Actin-binding	-0.00142259568733074
Pyrogen	-0.00135663919921634
Surface film	-0.00131979416070654
Lipoprotein	-0.00131863220869658
Flagellum	-0.00127893930217452
Prenylation	-0.00126282260226071
Viral penetration into host nucleus	-0.00126210421324265
Cytoplasm	-0.00124600311608303
DNA replication inhibitor	-0.00121339203949538
Chromosomal rearrangement	-0.0012066029386573
Pregnancy	-0.00120512259795143
Hypusine	-0.0011938796960148
Ion transport	-0.00114550182934226
Calmodulin-binding	-0.00113416634330508
Notch signaling pathway	-0.00110537870111927
Retinol-binding	-0.00109175867867717
Alternative promoter usage	-0.00107771947466361
Anion exchange	-0.00101202515024089
Secreted	-0.00101081288947071
Heme	-0.00100926488324261
Growth regulation	-0.00100553454041947
Necrosis	-0.00100323948329964
DNA repair	-0.000996591185485284
Mitosis	-0.000989894643057237
Coenzyme A biosynthesis	-0.000987927796439118
RNA-directed DNA polymerase	-0.000937622611203223
Serotonin biosynthesis	-0.000920702400150802
Photoreceptor protein	-0.000911495267276107
Disulfide bond	-0.000850672707114258
Myristate	-0.000846954468610783
Fibrinolysis	-0.000834839641971036
CF(1)	-0.000830832094627294
Selenocysteine	-0.000824121586905287
Metalloprotease	-0.00081405120094201
Iron transport	-0.000812105428097103
cGMP-binding	-0.000810917806959223
Chitin-binding	-0.00080562259353936
Stress response	-0.000797963398637816
Citrullination	-0.00079768801661152
RNA-binding	-0.000797295289100279
Thioether bond	-0.000796515023009576
Bromodomain	-0.00078575919668665
Lipid metabolism	-0.000780977251934369
IgE-binding protein	-0.000776722939036523
RNA repair	-0.00076880701844192
Vitamin C	-0.000764147443600978
Protease	-0.000760431317530305
Vitamin D	-0.00075728531521533
Developmental protein	-0.000746359660362495
Integrin	-0.000733712552128388
G-protein coupled receptor	-0.000732357519295807
Milk protein	-0.000729224007559478
CF(0)	-0.000728913501586368
DNA-binding	-0.000722176575995566
Eye lens protein	-0.000720843726118902
TPR repeat	-0.000715931647611141
Actin capping	-0.00071069047998948
Cell junction	-0.000709685433307594
rRNA processing	-0.00070898782059305
Lysosome	-0.000701201084263714
SH2 domain	-0.000680433426040926
Septation	-0.000672729872730064
Manganese	-0.00066792119654175
Xylose metabolism	-0.000664788289084305
Transmembrane helix	-0.000661962456780094
Methylation	-0.000659165004616845
Polyamine biosynthesis	-0.00065886847098574
Phosphopantetheine	-0.000652604100508448
Lipid biosynthesis	-0.000651638464237018
Molybdenum cofactor biosynthesis	-0.000649235229852202
Spliceosome	-0.000647940983611276
3Fe-4S	-0.000645051511512331
Adaptive immunity	-0.000644269627453199
Nucleotidyltransferase	-0.000643689013130907
Paired box	-0.000610948716527651
Pyruvate	-0.000604096305740975
FAD	-0.000576950308273619
Potassium channel	-0.000573121620971157
Aminoacyl-tRNA synthetase	-0.000555492434121036
Tumor antigen	-0.000548746278720018
Thiol protease	-0.000546265515821625
Chylomicron	-0.000533200038693153
Mutator protein	-0.000529150665410153
Respiratory chain	-0.000524906335746373
HDL	-0.000522148326145933
Phospholipid biosynthesis	-0.000521821254714293
Hydrogen peroxide	-0.000521237090756446
Retinal protein	-0.000520994320616295
Chromosome partition	-0.000520967847083363
Serine esterase	-0.000520662895020297
Pheromone response	-0.000520632283994652
Spermidine biosynthesis	-0.000513017069637063
Proline biosynthesis	-0.000509244761053887
Queuosine biosynthesis	-0.000504277993010199
Microtubule	-0.000497037709635785
Protein phosphatase	-0.0004821435475302
Isopeptide bond	-0.000480723439870404
Glycosidase	-0.000473566821069583
GTP-binding	-0.000470940365727757
Folate-binding	-0.000470253741925989
Digestion	-0.000463392324214512
Hypusine biosynthesis	-0.000460669392473528
mRNA capping	-0.000455032530595848
Cadmium	-0.000451644657303925
Nuclease	-0.00044196345829446
Chondrogenesis	-0.000440364925854247
Inflammasome	-0.000435863910514486
Homeobox	-0.000435218627126768
Exonuclease	-0.000434491988781703
DNA synthesis	-0.000428719436610292
One-carbon metabolism	-0.000425036235412592
Kelch repeat	-0.000424079577468185
EGF-like domain	-0.000418569608926514
Oxygen transport	-0.000416685452724164
Aspartic protease inhibitor	-0.000410276549713774
Pyridine nucleotide biosynthesis	-0.000407847078486316
Olfaction	-0.000403378755675987
Collagen	-0.000400676979172546
Histidine metabolism	-0.000397203042015786
Sodium transport	-0.000389653567521346
Purine metabolism	-0.000381540088338773
Basement membrane	-0.000379827666879065
RNA-directed RNA polymerase	-0.000378740064247088
Microtubular inwards viral transport	-0.000375891851969329
Antioxidant	-0.000355707443972691
Coated pit	-0.00035495787685716
Ion channel	-0.000354045527364585
Heme biosynthesis	-0.000352648553035552
Tissue remodeling	-0.000346839322427283
WD repeat	-0.000346370311991193
Pharmaceutical	-0.000345544018747365
Tyrosine catabolism	-0.00034424865645148
Thioester bond	-0.000313423948456842
Decarboxylase	-0.00031291477878805
Melanin biosynthesis	-0.000312837087215564
4Fe-4S	-0.000305239311798603
Amyloid	-0.000303070750414559
Extracellular matrix	-0.000297654328357753
Phosphoprotein	-0.00029750731779131
Hydrogen ion transport	-0.000292928863897056
Antiviral defense	-0.00029057771447477
Unfolded protein response	-0.000289654809996058
Glucose metabolism	-0.000288990898317837
Complement pathway	-0.000274834634366449
cAMP	-0.000274546157961759
Photoprotein	-0.000274072528510677
DNA-directed RNA polymerase	-0.000273187887502629
ER-Golgi transport	-0.000272753465300001
Collagen degradation	-0.000272708123703666
Carboxypeptidase	-0.000268241885324569
cGMP biosynthesis	-0.000260901976993174
Leucine-rich repeat	-0.000255913816274116
Branched-chain amino acid catabolism	-0.000253020783923976
Arginine biosynthesis	-0.000252383334109206
Oxidoreductase	-0.00025009572245225
Growth factor	-0.000246507608708791
Annexin	-0.000240676950574268
Voltage-gated channel	-0.000240454163880379
Prion	-0.000237365924330609
Sushi	-0.000232477085099438
Thyroid hormone	-0.000229172849496204
Peroxisome	-0.000228369115588347
Arginine metabolism	-0.000227268417982928
Viral RNA replication	-0.000221958710942707
Neurotransmitter biosynthesis	-0.000220761271236507
Synapse	-0.000220151913823275
Keratinization	-0.000217275969780902
Monooxygenase	-0.000217029852826231
Chaperone	-0.000216321223373519
Multifunctional enzyme	-0.000211470103656884
Hydrolase	-0.000209229906215932
Gluconeogenesis	-0.000205285992507583
Plasminogen activation	-0.000204309254825588
Cilium	-0.000203225343488423
Bacteriolytic enzyme	-0.00020218209576225
Immunoglobulin domain	-0.00020217623829406
Thiamine pyrophosphate	-0.000199016656398215
Synaptosome	-0.000198335250492414
Amidation	-0.000195797542768313
Gap junction	-0.000195536404224802
