Tricarboxylic acid cycle	-7.58775586442685e-05
Muscle protein	-7.55517515002023e-05
Angiogenesis	-7.51334661655104e-06
Immunity	-7.43478911303591e-06
Osteogenesis	-7.42986064135736e-06
Cyclosporin	-7.39770550567185e-06
Isoprene biosynthesis	-7.39769709051883e-06
mRNA transport	-7.37346512107283e-06
Apoptosis	-7.24967319500251e-05
GMP biosynthesis	-7.16515640536976e-05
Pyrimidine biosynthesis	-7.16372890290987e-05
Differentiation	-7.15526287902381e-05
Cholesterol metabolism	-7.08920976422755e-06
Aminopeptidase	-7.06284407209903e-05
Tryptophan catabolism	-6.95683980100258e-06
Neurotransmitter	-6.7942824452232e-05
Repressor	-6.77557678620927e-05
Threonine protease	-6.66068198542415e-05
Glycogen metabolism	-6.52763777585836e-05
Ribosomal protein	-6.46987384557638e-05
Nickel	-6.41356910576338e-06
Autocatalytic cleavage	-6.38006422069734e-06
Vasoconstrictor	-6.36623416006379e-05
Biomineralization	-6.33777913575651e-05
Signalosome	-6.22331125151631e-06
Ubl conjugation pathway	-6.1916409496464e-05
MHC I	-6.10353945618575e-06
RNA editing	-5.97591191610879e-05
NADP	-5.89100671307315e-05
Peroxidase	-5.83211391853719e-05
Myogenesis	-5.69463740902513e-06
FMN	-5.6635744450564e-06
Tetrahydrobiopterin biosynthesis	-5.61531514336746e-06
DNA excision	-5.59403895085544e-05
Activator	-5.37419350429386e-05
Nitration	-5.35459865835048e-06
Mineral balance	-5.32264588552666e-05
Cysteine biosynthesis	-5.18312465865863e-05
Signal	-5.04477191550592e-05
Neurogenesis	-4.94620364544732e-05
Oogenesis	-4.92727318871616e-05
Lipid-binding	-4.90970534176007e-05
ERV	-4.8847833296637e-05
Methyltransferase	-4.86036704483535e-05
Cilium biogenesis/degradation	-4.75882133010531e-05
Galactose metabolism	-4.63260319760712e-05
DNA-directed DNA polymerase	-4.62307022682312e-05
Prenyltransferase	-4.60916781458242e-05
MHC II	-4.60137056778129e-05
Sialic acid	-4.59412941680129e-05
Heparan sulfate	-4.57893888165213e-06
Ligase	-4.5461724929173e-06
Biological rhythms	-4.53635456914343e-06
Transport	-4.49990711643822e-05
Steroidogenesis	-4.40017316882808e-05
Proline metabolism	-4.39677137781961e-05
Methionine biosynthesis	-4.28086853562458e-06
RNA-mediated gene silencing	-4.26925922168396e-06
Metalloenzyme inhibitor	-4.1507420991579e-06
Glutamine amidotransferase	-3.83843640736467e-06
Mannose-binding	-3.82775223933375e-05
Pyrrolidone carboxylic acid	-3.7580393205816e-06
Translational shunt	-3.60622908275276e-05
Pentose shunt	-3.59812073038921e-05
Microsome	-3.47753358636375e-06
Quinone	-3.44560308581787e-05
Nucleotide metabolism	-3.44379709681089e-06
Catecholamine biosynthesis	-3.4300636148923e-05
Carbohydrate metabolism	-3.42517188686944e-05
Mitochondrion	-3.4176249142696e-05
Golgi apparatus	-3.41231708733798e-05
B-cell activation	-3.39667417273842e-06
Transferase	-3.31258588053472e-05
Lithium	-3.31094273373426e-06
Zinc transport	-3.29239283728805e-05
Signal-anchor	-3.19660171250327e-06
Hormone	-3.19648323753793e-05
Translocation	-3.13160365455079e-06
Neurotransmitter degradation	-3.06124104065166e-05
S-nitrosylation	-2.9969663346613e-05
cAMP-binding	-2.91132485965263e-06
2Fe-2S	-2.8923996266961e-06
Activation of host autophagy by virus	-2.84885210199249e-06
Cell adhesion	-2.84593676531496e-05
Kringle	-2.84385723728051e-06
Neurotransmitter transport	-2.78186245101377e-05
Steroid-binding	-2.76444419425269e-06
DNA condensation	-2.71954580453545e-05
Nucleus	-2.59663819521992e-06
Phagocytosis	-2.50584244257434e-06
Mitochondrion outer membrane	-2.49519198568336e-06
Topoisomerase	-2.45932211130593e-06
Lectin	-2.43777165572904e-05
Ribosome biogenesis	-2.43733947726005e-05
Cell membrane	-2.43277440900735e-05
Calcium channel	-2.42575452326821e-06
Growth factor binding	-2.42245744378882e-06
Proteoglycan	-2.41757471582425e-05
Fungicide	-2.4137114813378e-06
Nonsense-mediated mRNA decay	-2.41220863635935e-06
Sulfation	-2.39276352497805e-06
Biotin	-2.38961505841121e-06
Glycoprotein	-2.38067139164122e-06
Urea cycle	-2.37344160991374e-06
Melatonin biosynthesis	-2.36659630421641e-05
Acyltransferase	-2.36332573149038e-06
Immunoglobulin V region	-2.34707964198753e-06
Ubiquinone biosynthesis	-2.33820973814445e-06
DNA replication	-2.31852711189227e-06
Symport	-2.28395602242101e-05
Peroxisome biogenesis	-2.27492435654248e-06
Mast cell degranulation	-2.26758833115764e-06
Branched-chain amino acid biosynthesis	-2.18871649730644e-06
Hypotensive agent	-2.17282057211234e-05
Acetylation	-2.01758680837572e-06
Cell shape	-2.0133387889207e-05
Heparin-binding	-2.0061306333233e-06
Gamma-carboxyglutamic acid	-1.97702628352782e-05
Dipeptidase	-1.93069600528072e-06
NAD	-1.9244124674022e-05
Chromosome	-1.85558877752272e-05
tRNA-binding	-1.84646099183806e-05
Translation regulation	-1.84095574086225e-05
Direct protein sequencing	-1.82076945099368e-05
Signal transduction inhibitor	-1.78631940870685e-05
Cobalt	-1.76367734574123e-06
Antiport	-1.7610314539265e-06
Vacuole	-1.75956724745449e-06
Fertilization	-1.74675154122897e-05
Wnt signaling pathway	-1.73269352159562e-05
Porphyrin biosynthesis	-1.72203734953151e-05
Repeat	-1.68952951070672e-06
Sexual differentiation	-1.68287950841432e-05
V34	-1.59386035952834e-07
Triplet repeat expansion	-1.59290064028574e-06
Glycation	-1.57727736757196e-05
Kinetochore	-1.57012161424445e-05
Schiff base	-1.56843130634278e-05
Guanine-nucleotide releasing factor	-1.56568531434358e-05
Protein transport	-1.56269480471378e-05
Ligand-gated ion channel	-1.55539136972834e-05
Length	-1.53030655884798e-06
SH3 domain	-1.52295620703303e-06
Serine biosynthesis	-1.51440050135109e-06
V64	-1.48773038853189e-06
V63	-1.47797724989334e-06
V65	-1.46876856339977e-06
Neuropeptide	-1.43754337541241e-05
Aminotransferase	-1.43051082435717e-05
V62	-1.3418935628737e-06
Telomere	-1.34178107810668e-05
Autophagy	-1.33619214928876e-05
Exocytosis	-1.32834266141463e-05
Iron	-1.29230129154384e-05
cGMP	-1.29093335161682e-05
Glycosyltransferase	-1.2421117770581e-05
Lactation	-1.20979987865071e-05
V59	-1.20804510222373e-06
V61	-1.19368668184046e-06
Laminin EGF-like domain	-1.19334253291965e-05
Asparagine biosynthesis	-1.1922933791784e-05
Pyridoxine biosynthesis	-1.19196471442333e-05
Taste	-1.17733273309828e-05
V50	-1.17616579544552e-06
Defensin	-1.17382811658439e-05
V51	-1.16871801431432e-06
V53	-1.16777478042877e-06
V49	-1.15845996007381e-06
V54	-1.15282309159763e-06
V52	-1.15188016798248e-06
V47	-1.14042261269528e-06
Vision	-1.13553390611781e-05
V55	-1.12896579447331e-06
V37	-1.12767150189709e-06
V40	-1.11873360078051e-06
V48	-1.1172575565553e-06
V38	-1.11615776105571e-06
V56	-1.11333202497442e-06
V41	-1.09932761063417e-06
V39	-1.09571392351067e-06
V57	-1.09308162759625e-06
V44	-1.07729066689833e-06
Primosome	-1.07467379079874e-05
V43	-1.07298191928054e-06
V36	-1.06628902244035e-06
V35	-1.06049911880805e-06
V45	-1.05240830012254e-06
Polymorphism	-0.0135293820471674
Bait region	-0.0122808468071283
Chromatin regulator	-0.0117019662039291
Glycolysis	-0.0109112597450877
Ammonia transport	-0.0104651321683787
Pyridoxal phosphate	-0.00964474025762668
Zymogen	-0.00844555362606576
Acute phase	-0.00810819972819934
Intermediate filament	-0.00774951253082344
DNA recombination	-0.00695611722793921
Vasoactive	-0.00626528909034786
Lipid droplet	-0.00582596450979834
Cytoplasmic vesicle	-0.00555087447358658
Serine/threonine-protein kinase	-0.00538426219472651
Growth arrest	-0.00516391005433428
Membrane	-0.00476271980127815
Chloride channel	-0.00455473588107795
Iron storage	-0.00426040601252347
Hemostasis	-0.00397976791438055
mRNA splicing	-0.00383242471748744
Transcription termination	-0.00368830600787173
Sugar transport	-0.00342225788425304
Serine protease inhibitor	-0.00337709269523736
Inflammatory response	-0.00325129098425673
Innate immunity	-0.00303590938314661
LTQ	-0.00291731792879193
Lipid transport	-0.0028387140106771
Lipoyl	-0.00275606065817524
Alternative splicing	-0.00262117316797327
3D-structure	-0.00252864612149502
Isomerase	-0.00250640282778311
Cobalt transport	-0.00235562770199438
Redox-active center	-0.0022392752573798
Cytoskeleton	-0.00217919977412316
Glycerol metabolism	-0.00207760321106096
Purine salvage	-0.00207368641008826
Molybdenum	-0.00196916607324855
Transposable element	-0.00194626192856866
Protein biosynthesis	-0.00186551989235378
Host cell receptor for virus entry	-0.0018261270604969
Palmitate	-0.00179744187707629
Postsynaptic cell membrane	-0.0017940715535173
Histidine biosynthesis	-0.00176044713042289
Proteasome	-0.00173248164380382
Nucleotide biosynthesis	-0.00171902381224083
Serine protease homolog	-0.00168530696838823
Behavior	-0.00164931053439897
Magnesium	-0.00159852012908182
Glutathionylation	-0.00157924898101773
Myosin	-0.00155096147673721
Allosteric enzyme	-0.00155009903336101
Erythrocyte maturation	-0.0015306443959504
Lipid degradation	-0.00147217376518014
Gonadal differentiation	-0.00146459489533847
Actin-binding	-0.00145137095184086
Pyrogen	-0.00143659554271232
Lipoprotein	-0.00141383172691578
Surface film	-0.00141157805786524
Flagellum	-0.00138605772289605
Antimicrobial	-0.00135038974518194
Prenylation	-0.00134668247067956
Cytoplasm	-0.00131283107272849
Chromosomal rearrangement	-0.00123689015890767
DNA replication inhibitor	-0.00123615235039905
Pregnancy	-0.00122578977855002
Hypusine	-0.00121645160584595
Ion transport	-0.00120823284178263
Calmodulin-binding	-0.00119885621803767
Nuclear pore complex	-0.00116137906207835
Notch signaling pathway	-0.00113431724578126
Retinol-binding	-0.00113109447160173
Alternative promoter usage	-0.0010848662663147
Heme	-0.00104503550441513
Vasodilator	-0.00102238816740058
Secreted	-0.00102144924254077
Growth regulation	-0.00102131735245753
Anion exchange	-0.00102034667691928
Necrosis	-0.0010161502020059
DNA repair	-0.000959767561912247
Coenzyme A biosynthesis	-0.000949280032733091
Mitosis	-0.000932769979238154
RNA-directed DNA polymerase	-0.000909798439342397
Serotonin biosynthesis	-0.000905877397656779
Photoreceptor protein	-0.000899446083101388
Disulfide bond	-0.000885638616953994
Myristate	-0.000884652104158233
Fibrinolysis	-0.000862228417478471
CF(1)	-0.000860651694144479
Selenocysteine	-0.000856985561312809
Iron transport	-0.000842606898701332
Metalloprotease	-0.000840659477150901
cGMP-binding	-0.000839141069133261
Chitin-binding	-0.000835675315517921
Citrullination	-0.000830714453212561
RNA-binding	-0.000814949236918616
Stress response	-0.000804915501180742
Thioether bond	-0.000794668787150392
Bromodomain	-0.000790622177350738
Lipid metabolism	-0.000781138563099766
IgE-binding protein	-0.000770320876612007
RNA repair	-0.000769661101076917
Vitamin C	-0.000767244432950203
Protease	-0.000766805309719768
Vitamin D	-0.000762163846330838
Developmental protein	-0.000744009543837222
G-protein coupled receptor	-0.000733178356437311
Milk protein	-0.000732444208352341
Integrin	-0.000731874379336692
CF(0)	-0.000730560419938114
DNA-binding	-0.00072166233600724
Eye lens protein	-0.000710641766484
TPR repeat	-0.000704640096314251
Actin capping	-0.000701552907663711
Cell junction	-0.000686542802153184
rRNA processing	-0.000683674072149153
Lysosome	-0.000677212621665648
SH2 domain	-0.000672438481175373
Septation	-0.000661868797686013
Manganese	-0.000642527115024382
Transmembrane helix	-0.000631605031527979
Xylose metabolism	-0.00063139501729885
Phosphopantetheine	-0.00062309099830138
Polyamine biosynthesis	-0.000622623583468641
Methylation	-0.000622131124238766
Lipid biosynthesis	-0.000613504258691994
Molybdenum cofactor biosynthesis	-0.000609735199794058
Spliceosome	-0.000607325540372945
Nucleotidyltransferase	-0.000603035834212894
3Fe-4S	-0.000598626841799189
Pyruvate	-0.000587448757561422
Paired box	-0.000586999036221867
FAD	-0.000586594765436162
Adaptive immunity	-0.000585800287755195
Potassium channel	-0.000581052454261547
Aminoacyl-tRNA synthetase	-0.000572277418652022
Tumor antigen	-0.000564623337433115
Thiol protease	-0.000552429451360868
Chylomicron	-0.000546304062003442
Mutator protein	-0.00052799757126902
Respiratory chain	-0.000527198415872762
Iron-sulfur	-0.000525747030592128
Chromosome partition	-0.000525712325605689
HDL	-0.000525571799543594
Pheromone response	-0.000516156814709265
Phospholipid biosynthesis	-0.000512263065487732
Hydrogen peroxide	-0.000506376132261719
Serine esterase	-0.000502957865445089
Spermidine biosynthesis	-0.000496936690539008
Proline biosynthesis	-0.000492112669876651
Queuosine biosynthesis	-0.000491502725240359
Microtubule	-0.000478649834833445
Protein phosphatase	-0.000472470317190209
GTP-binding	-0.000463271093869301
Glycosidase	-0.000462878029012479
Isopeptide bond	-0.000461962791438405
Folate-binding	-0.000446593117525984
Digestion	-0.00044367194583669
Cadmium	-0.000443670504469304
mRNA capping	-0.000443231915410982
Chondrogenesis	-0.000442644965603463
Nuclease	-0.000442118594057253
Methotrexate resistance	-0.000440265878899201
Exonuclease	-0.000436732455860103
Homeobox	-0.000433030197501585
Inflammasome	-0.000424194580558028
DNA synthesis	-0.000421723633852852
One-carbon metabolism	-0.000414748686470871
Kelch repeat	-0.000407992781643407
Oxygen transport	-0.000404010680782075
EGF-like domain	-0.000403636721591831
Aspartic protease inhibitor	-0.000398034206311867
Pyridine nucleotide biosynthesis	-0.000393146256927316
Collagen	-0.00038178507888771
Olfaction	-0.000381181926128174
Histidine metabolism	-0.000379550890234831
Sodium transport	-0.000376267118980994
PQQ	-0.000370726074702743
Purine metabolism	-0.000363699178165321
Microtubular inwards viral transport	-0.000360867832824552
Basement membrane	-0.000360391672373146
Coated pit	-0.000359510836154582
Antioxidant	-0.000349674143415602
Ion channel	-0.000347914339091393
Pharmaceutical	-0.000346845702306358
Heme biosynthesis	-0.000345936647649551
WD repeat	-0.000344333696269198
DNA integration	-0.000340868470700058
Tissue remodeling	-0.000333989691116077
Melanin biosynthesis	-0.00033226437896764
Tyrosine catabolism	-0.000332126395208728
4Fe-4S	-0.00032431415428181
Amyloid	-0.000323481688257686
Thioester bond	-0.000322078420047916
Decarboxylase	-0.000321450080821386
Extracellular matrix	-0.000315340375906303
Phosphoprotein	-0.000314855918378576
Antiviral defense	-0.00030317526424249
Hydrogen ion transport	-0.000302858050007024
Glucose metabolism	-0.000300499710120678
Unfolded protein response	-0.00029925864126367
ER-Golgi transport	-0.000297919608666249
DNA-directed RNA polymerase	-0.000297630701916974
Photoprotein	-0.000295078315806507
cAMP	-0.000291555644461984
Complement pathway	-0.000273084670159649
Collagen degradation	-0.000272116356939221
Carboxypeptidase	-0.000266150008884033
Branched-chain amino acid catabolism	-0.000260707492649819
Leucine-rich repeat	-0.000260093875111525
cGMP biosynthesis	-0.0002598187931603
Arginine biosynthesis	-0.000259493828958755
Oxidoreductase	-0.000257818969075551
Voltage-gated channel	-0.000254128229324827
Growth factor	-0.000253649511968608
Annexin	-0.000253421448779848
Prion	-0.000251241051855997
Sushi	-0.000248706958899408
Thyroid hormone	-0.000238212029377897
Arginine metabolism	-0.000237574192968815
Peroxisome	-0.000237048973613531
Synapse	-0.000231928537970496
Viral RNA replication	-0.000231879160962152
Monooxygenase	-0.000229557805214072
Neurotransmitter biosynthesis	-0.000229429089578976
Keratinization	-0.00022900936789391
Chaperone	-0.000228032692398021
Multifunctional enzyme	-0.000226758580801603
Hydrolase	-0.000224272430184207
Gluconeogenesis	-0.000217368867843696
Plasminogen activation	-0.000215242953120363
Immunoglobulin domain	-0.000214210042303618
Cilium	-0.00020863081992458
Carnitine biosynthesis	-0.000208437016091606
Synaptosome	-0.000205920551132607
Thiamine pyrophosphate	-0.000205801629238672
Amidation	-0.000205180699915542
Gap junction	-0.000204191343034765
