Hydroxylation	-1.40065736992069e-05
V56	-1.39785592135633e-06
V47	-1.3819405183907e-06
V48	-1.37434642513834e-06
V50	-1.34921804695771e-06
V51	-1.34354127236603e-06
V53	-1.32428312357193e-06
V54	-1.32263009087131e-06
V55	-1.30959951769211e-06
V46	-1.15496935874965e-06
Menaquinone biosynthesis	-1.14225985610622e-05
Amino-acid biosynthesis	-1.13913595005011e-05
ATP synthesis	-1.13573512488747e-05
Complement activation lectin pathway	-1.12864560910937e-05
ATP-binding	-1.12230056640433e-05
Zinc-finger	-1.11847053320131e-05
Phospholipase A2 inhibitor	-1.11843524297088e-05
Catecholamine metabolism	-1.11503897840377e-05
V45	-1.10355268405062e-06
Purine biosynthesis	-1.02747283610257e-05
Ribosomal frameshifting	-1.02690739591505e-05
Endocytosis	-1.02271762697454e-05
Keratin	-1.01587995544188e-05
Polymorphism	-0.0140241013002708
Bait region	-0.0129023588714751
Chromatin regulator	-0.0122279928155142
Glycolysis	-0.0113851036713643
Ammonia transport	-0.0109639459242562
Pyridoxal phosphate	-0.0100724339596437
Zymogen	-0.0094381131001329
Acute phase	-0.00860401243167833
Intermediate filament	-0.00798541359282651
DNA recombination	-0.00761331242874403
Vasoactive	-0.00703051497050631
Lipid droplet	-0.00647033784811672
Cytoplasmic vesicle	-0.00580785142125014
Serine/threonine-protein kinase	-0.00568723365724238
Growth arrest	-0.00512496636191015
Membrane	-0.00489490284098996
Chloride channel	-0.004849548723372
Iron storage	-0.00447187088222101
Hemostasis	-0.00437241386355371
mRNA splicing	-0.00408654713165686
Transcription termination	-0.00378783273022634
Sugar transport	-0.00356660359816616
Serine protease inhibitor	-0.003520938496646
Inflammatory response	-0.00333704423701302
Innate immunity	-0.00326895043748101
LTQ	-0.00305025896369697
Lipid transport	-0.00293881507495586
Lipoyl	-0.00285805971544998
3D-structure	-0.00271865767659432
Alternative splicing	-0.0027180311805418
Isomerase	-0.00267607720745155
Cobalt transport	-0.00261245610502987
Redox-active center	-0.00244669966795164
Cytoskeleton	-0.00224087956798284
Purine salvage	-0.00220348696531418
Glycerol metabolism	-0.00216121290069655
Molybdenum	-0.00204942059480033
Transposable element	-0.0020168543069283
Protein biosynthesis	-0.00194666588988875
Host cell receptor for virus entry	-0.00190513760769629
Detoxification	-0.00187215627489864
Palmitate	-0.00174716518727968
Proteasome	-0.00174515707815051
Postsynaptic cell membrane	-0.00174208612202638
Nucleotide biosynthesis	-0.00170849222301881
Serine protease homolog	-0.00170307338504933
Behavior	-0.00165413732146527
Magnesium	-0.00164059312420341
Glutathionylation	-0.00161526805233388
Myosin	-0.00158995591929184
Allosteric enzyme	-0.00153383133871638
Erythrocyte maturation	-0.00151154939600289
Lipid degradation	-0.00150777697854194
Gonadal differentiation	-0.00148676739311368
Actin-binding	-0.00147769507559745
Pyrogen	-0.00147351744106905
Lipoprotein	-0.00147052344469189
Surface film	-0.00143461304189271
Flagellum	-0.00142242454951036
Viral penetration into host nucleus	-0.00134323648631881
Prenylation	-0.00130895288154244
Cytoplasm	-0.00128905866639903
DNA replication inhibitor	-0.00126309727479964
Pregnancy	-0.00119925270517242
Chromosomal rearrangement	-0.00119789577692527
Hypusine	-0.00119353420673577
Ion transport	-0.00117679079345633
Calmodulin-binding	-0.00116335521480825
Notch signaling pathway	-0.00115919528322519
Nuclear pore complex	-0.00115793524694661
Retinol-binding	-0.00110422607671915
Alternative promoter usage	-0.00109954038579982
Heme	-0.00107863564351589
Vasodilator	-0.00107072181566254
Secreted	-0.00101649719823405
Growth regulation	-0.00100742715476472
Anion exchange	-0.00100631586563538
Necrosis	-0.000997981803459721
DNA repair	-0.000969680043662808
Coenzyme A biosynthesis	-0.000958054578342868
Mitosis	-0.000951586915848663
Serotonin biosynthesis	-0.000948278165047807
Photoreceptor protein	-0.000915433324137009
Disulfide bond	-0.00090611064099171
Fibrinolysis	-0.000884296671256915
Myristate	-0.000884178060078294
CF(1)	-0.000883087446848197
Selenocysteine	-0.000848919755209342
Metalloprotease	-0.000837791879049945
Iron transport	-0.000824768187877418
cGMP-binding	-0.000823185566817562
Chitin-binding	-0.000821634983078043
Citrullination	-0.000814263930566857
RNA-binding	-0.000787143026667151
Stress response	-0.000775761136538628
Thioether bond	-0.000773045436424556
Bromodomain	-0.000765001476196757
Lipid metabolism	-0.000761806140558404
IgE-binding protein	-0.000757595374375004
Vitamin D	-0.000754854805632273
Developmental protein	-0.000754319147335772
Vitamin C	-0.00075373523248476
Protease	-0.000753398739342989
G-protein coupled receptor	-0.000748034778578029
Integrin	-0.000746599505198826
Milk protein	-0.000724042734175214
CF(0)	-0.000721969304330264
DNA-binding	-0.000715845652421605
Actin capping	-0.000710454683548373
Eye lens protein	-0.00071003102383284
TPR repeat	-0.000709380270421838
Cell junction	-0.000686577803229489
rRNA processing	-0.000683099312558269
Lysosome	-0.000679403904111257
SH2 domain	-0.000670784951038065
Manganese	-0.000664865136542355
Xylose metabolism	-0.000661161242500389
Transmembrane helix	-0.000659684259295149
Methylation	-0.000654257885659285
Polyamine biosynthesis	-0.000643406889140714
Lipid biosynthesis	-0.000636890067494396
Phosphopantetheine	-0.000636683430260838
Spliceosome	-0.000628889226388636
Molybdenum cofactor biosynthesis	-0.000628128020434908
Nucleotidyltransferase	-0.000613434848111961
Adaptive immunity	-0.000609683037001763
Paired box	-0.000606502535734794
Pyruvate	-0.000603600038923286
FAD	-0.000587407710435459
Potassium channel	-0.000573218994797526
Aminoacyl-tRNA synthetase	-0.000564342629850312
Chylomicron	-0.000558343588600544
Thiol protease	-0.000557093501522223
Tumor antigen	-0.000555853492743165
Mutator protein	-0.0005506777974041
Respiratory chain	-0.000545841658787977
HDL	-0.000543175241023719
Chromosome partition	-0.00052949116398936
Phospholipid biosynthesis	-0.000525767301514409
Hydrogen peroxide	-0.00051616486338505
Serine esterase	-0.000514784465885023
Spermidine biosynthesis	-0.000511247156351444
Proline biosynthesis	-0.000503670471595701
Queuosine biosynthesis	-0.0004939246590666
Metalloprotease inhibitor	-0.000481526467560391
Microtubule	-0.00047616992510612
Protein phosphatase	-0.000475499684090571
Isopeptide bond	-0.000468599101233451
Glycosidase	-0.000463994236102049
GTP-binding	-0.0004635934447057
Folate-binding	-0.000463040049292956
Digestion	-0.000454816927948809
Hypusine biosynthesis	-0.000454798630175846
mRNA capping	-0.000453177802057491
Cadmium	-0.000451872492247211
Chondrogenesis	-0.000446410317566632
Nuclease	-0.000436609478833035
Methotrexate resistance	-0.000432396919565414
Exonuclease	-0.000431732275126095
Inflammasome	-0.000414980315218828
Homeobox	-0.000414946776548732
DNA synthesis	-0.000405493218198564
One-carbon metabolism	-0.000405366100865876
Kelch repeat	-0.000403236412351031
EGF-like domain	-0.000398808881379563
Oxygen transport	-0.000386510230042853
Aspartic protease inhibitor	-0.000375476289499485
Pyridine nucleotide biosynthesis	-0.000372764613761285
Olfaction	-0.000371026865572737
Collagen	-0.000367781686107837
Histidine metabolism	-0.000363931727151409
Sodium transport	-0.00035729410779464
PQQ	-0.000353728448352543
Purine metabolism	-0.000343623903118311
Basement membrane	-0.000341965228390078
RNA-directed RNA polymerase	-0.000336661924541484
Coated pit	-0.000334675845241439
Ion channel	-0.000331990794229106
Antioxidant	-0.00033198107008639
Pharmaceutical	-0.000330333522544591
WD repeat	-0.000329763653055287
Tissue remodeling	-0.00032621097900411
DNA integration	-0.00032588251636941
Tyrosine catabolism	-0.000323613118220174
Melanin biosynthesis	-0.00031858114499437
Decarboxylase	-0.000309511883727899
Thioester bond	-0.000307420735240639
4Fe-4S	-0.000303214494325487
Amyloid	-0.00030230770494395
Phosphoprotein	-0.000301158268137369
Extracellular matrix	-0.000299803495123794
Hydrogen ion transport	-0.000294613657215549
Glucose metabolism	-0.00029367784212373
DNA-directed RNA polymerase	-0.00029351123134176
Antiviral defense	-0.000293010208854109
ER-Golgi transport	-0.00029292873823021
Unfolded protein response	-0.000292798133922498
Photoprotein	-0.000287668848730982
cAMP	-0.000281354506972354
Complement pathway	-0.000280955394621454
Collagen degradation	-0.000280064873364675
Carboxypeptidase	-0.000274383697656172
cGMP biosynthesis	-0.000266414264137902
Oxidoreductase	-0.000265437732483892
Arginine biosynthesis	-0.000265062018795286
Branched-chain amino acid catabolism	-0.00026456300618168
Leucine-rich repeat	-0.000264288615635714
Growth factor	-0.000261078982867719
Voltage-gated channel	-0.000259994759200223
Annexin	-0.000259738924757083
Prion	-0.000258781339503165
Arginine metabolism	-0.000255977749033919
Sushi	-0.000255384881907458
Peroxisome	-0.000255374101493092
Viral RNA replication	-0.000252082202961482
Synapse	-0.000249460944001036
Neurotransmitter biosynthesis	-0.000246432704010128
Chaperone	-0.000238267172429831
Monooxygenase	-0.000238250079049875
Keratinization	-0.000237813654725573
Multifunctional enzyme	-0.000236096911546967
Hydrolase	-0.000232591623972629
Gluconeogenesis	-0.000230224936775883
Plasminogen activation	-0.00022539796030845
Immunoglobulin domain	-0.000224393078314191
Cilium	-0.000224221640867526
Bacteriolytic enzyme	-0.000224142140589667
Carnitine biosynthesis	-0.000221310663990753
Gap junction	-0.00021976561443997
Amidation	-0.000219595794937297
Thiamine pyrophosphate	-0.00021953977439325
Synaptosome	-0.000219301313441931
CBS domain	-0.000206882907856545
Amino-acid transport	-0.000203497054266891
Glycogen biosynthesis	-0.000202795516872563
Alternative initiation	-0.000201682665099459
Porin	-0.000201672257686982
Host-virus interaction	-0.000197656247986336
Gluconate utilization	-0.000195856946052023
Cytolysis	-0.000193093322076544
Cell projection	-0.000192177318040198
Rotamase	-0.000191687757770501
Endonuclease	-0.00019167173940994
Prostaglandin biosynthesis	-0.000188923709960438
GPI-anchor biosynthesis	-0.000188509969543651
Serine protease	-0.000187705142735104
Glyoxylate bypass	-0.000186093506754456
Sphingolipid metabolism	-0.000185544351930461
Receptor	-0.000185502666187464
Leukotriene biosynthesis	-0.000184477197214399
Aspartyl protease	-0.00018098990961087
cAMP biosynthesis	-0.000180830729240921
